case:concept:name;concept:name;start_timestamp;time:timestamp;org:resource
527;Revisar amortiguacion y direccion;2012-05-15 02:41:00;2012-05-15 02:44:00;Paco
527;Revisar luces;2012-05-15 02:41:00;2012-05-15 02:43:00;Luis
527;Entregar boleta;2012-05-15 02:41:00;2012-05-15 02:41:00;Isabel
527;Revisar frenos;2012-05-15 02:45:00;2012-05-15 02:50:00;Paco
527;Firmar revision tecnica;2012-05-15 02:53:00;2012-05-15 02:53:00;Alejandro
527;Entregar papeles a cliente;2012-05-15 02:56:00;2012-05-15 02:57:00;Isabel
528;Ingresar datos vehiculo;2012-05-15 02:43:00;2012-05-15 02:43:00;Isabel
528;Revisar gases;2012-05-15 02:44:00;2012-05-15 02:46:00;Hugo
528;Recibir pago cliente;2012-05-15 02:45:00;2012-05-15 02:47:00;Isabel
528;Revisar amortiguacion y direccion;2012-05-15 02:45:00;2012-05-15 02:47:00;Juan
528;Revisar luces;2012-05-15 02:45:00;2012-05-15 02:48:00;Paco
528;Entregar boleta;2012-05-15 02:48:00;2012-05-15 02:48:00;Isabel
528;Revisar frenos;2012-05-15 02:50:00;2012-05-15 02:56:00;Paco
528;Imprimir detalle defectos;2012-05-15 02:58:00;2012-05-15 02:58:00;Juan
528;Entregar papeles a cliente;2012-05-15 03:01:00;2012-05-15 03:03:00;Diego
529;Ingresar datos vehiculo;2012-05-15 02:43:00;2012-05-15 02:43:00;Isabel
529;Revisar amortiguacion y direccion;2012-05-15 02:44:00;2012-05-15 02:47:00;Juan
529;Revisar gases;2012-05-15 02:44:00;2012-05-15 02:47:00;Paco
529;Revisar luces;2012-05-15 02:45:00;2012-05-15 02:47:00;Paco
529;Recibir pago cliente;2012-05-15 02:45:00;2012-05-15 02:48:00;Diego
529;Entregar boleta;2012-05-15 02:48:00;2012-05-15 02:48:00;Diego
529;Revisar frenos;2012-05-15 02:51:00;2012-05-15 02:56:00;Luis
529;Firmar revision tecnica;2012-05-15 02:58:00;2012-05-15 02:58:00;Alejandro
529;Entregar papeles a cliente;2012-05-15 03:01:00;2012-05-15 03:02:00;Isabel
530;Ingresar datos vehiculo;2012-05-15 02:45:00;2012-05-15 02:45:00;Isabel
530;Revisar gases;2012-05-15 02:46:00;2012-05-15 02:49:00;Paco
530;Revisar amortiguacion y direccion;2012-05-15 02:47:00;2012-05-15 02:49:00;Luis
530;Revisar luces;2012-05-15 02:47:00;2012-05-15 02:49:00;Luis
530;Recibir pago cliente;2012-05-15 02:48:00;2012-05-15 02:50:00;Isabel
530;Entregar boleta;2012-05-15 02:51:00;2012-05-15 02:51:00;Diego
530;Revisar frenos;2012-05-15 02:53:00;2012-05-15 02:57:00;Paco
530;Imprimir detalle defectos;2012-05-15 02:59:00;2012-05-15 02:59:00;Juan
530;Entregar papeles a cliente;2012-05-15 03:02:00;2012-05-15 03:07:00;Diego
531;Ingresar datos vehiculo;2012-05-15 02:51:00;2012-05-15 02:51:00;Diego
531;Revisar gases;2012-05-15 02:53:00;2012-05-15 02:55:00;Luis
531;Recibir pago cliente;2012-05-15 02:53:00;2012-05-15 02:56:00;Isabel
531;Revisar luces;2012-05-15 02:54:00;2012-05-15 02:56:00;Paco
531;Revisar amortiguacion y direccion;2012-05-15 02:54:00;2012-05-15 02:56:00;Paco
531;Entregar boleta;2012-05-15 02:57:00;2012-05-15 02:57:00;Isabel
531;Revisar frenos;2012-05-15 02:58:00;2012-05-15 03:03:00;Juan
531;Firmar revision tecnica;2012-05-15 03:06:00;2012-05-15 03:06:00;Alejandro
531;Entregar papeles a cliente;2012-05-15 03:08:00;2012-05-15 03:12:00;Isabel
532;Ingresar datos vehiculo;2012-05-15 02:49:00;2012-05-15 02:49:00;Isabel
532;Revisar amortiguacion y direccion;2012-05-15 02:50:00;2012-05-15 02:52:00;Juan
532;Revisar gases;2012-05-15 02:50:00;2012-05-15 02:53:00;Luis
532;Revisar luces;2012-05-15 02:51:00;2012-05-15 02:54:00;Hugo
532;Recibir pago cliente;2012-05-15 02:52:00;2012-05-15 02:55:00;Diego
532;Entregar boleta;2012-05-15 02:55:00;2012-05-15 02:55:00;Isabel
532;Revisar frenos;2012-05-15 02:55:00;2012-05-15 02:59:00;Hugo
532;Firmar revision tecnica;2012-05-15 03:02:00;2012-05-15 03:02:00;Alejandro
532;Entregar papeles a cliente;2012-05-15 03:05:00;2012-05-15 03:06:00;Isabel
533;Ingresar datos vehiculo;2012-05-15 02:51:00;2012-05-15 02:51:00;Diego
533;Revisar amortiguacion y direccion;2012-05-15 02:52:00;2012-05-15 02:54:00;Juan
533;Revisar gases;2012-05-15 02:53:00;2012-05-15 02:56:00;Luis
533;Revisar luces;2012-05-15 02:53:00;2012-05-15 02:56:00;Juan
533;Recibir pago cliente;2012-05-15 02:55:00;2012-05-15 02:57:00;Diego
533;Entregar boleta;2012-05-15 02:57:00;2012-05-15 02:57:00;Isabel
533;Revisar frenos;2012-05-15 02:59:00;2012-05-15 03:03:00;Paco
533;Firmar revision tecnica;2012-05-15 03:05:00;2012-05-15 03:05:00;Alejandro
533;Entregar papeles a cliente;2012-05-15 03:07:00;2012-05-15 03:11:00;Isabel
534;Ingresar datos vehiculo;2012-05-15 02:54:00;2012-05-15 02:54:00;Diego
534;Revisar amortiguacion y direccion;2012-05-15 02:56:00;2012-05-15 02:58:00;Paco
534;Revisar gases;2012-05-15 02:56:00;2012-05-15 02:58:00;Luis
534;Recibir pago cliente;2012-05-15 02:56:00;2012-05-15 02:59:00;Diego
534;Revisar luces;2012-05-15 02:57:00;2012-05-15 02:59:00;Juan
534;Entregar boleta;2012-05-15 03:00:00;2012-05-15 03:00:00;Isabel
534;Revisar frenos;2012-05-15 03:01:00;2012-05-15 03:06:00;Juan
534;Firmar revision tecnica;2012-05-15 03:08:00;2012-05-15 03:08:00;Alejandro
534;Entregar papeles a cliente;2012-05-15 03:12:00;2012-05-15 03:17:00;Isabel
535;Ingresar datos vehiculo;2012-05-15 02:59:00;2012-05-15 02:59:00;Diego
535;Recibir pago cliente;2012-05-15 03:00:00;2012-05-15 03:02:00;Isabel
535;Revisar amortiguacion y direccion;2012-05-15 03:00:00;2012-05-15 03:03:00;Paco
535;Revisar gases;2012-05-15 03:00:00;2012-05-15 03:03:00;Luis
535;Revisar luces;2012-05-15 03:02:00;2012-05-15 03:05:00;Juan
535;Entregar boleta;2012-05-15 03:03:00;2012-05-15 03:03:00;Diego
535;Revisar frenos;2012-05-15 03:06:00;2012-05-15 03:10:00;Paco
535;Imprimir detalle defectos;2012-05-15 03:12:00;2012-05-15 03:12:00;Hugo
535;Entregar papeles a cliente;2012-05-15 03:14:00;2012-05-15 03:19:00;Diego
536;Ingresar datos vehiculo;2012-05-15 03:01:00;2012-05-15 03:01:00;Diego
536;Revisar gases;2012-05-15 03:02:00;2012-05-15 03:05:00;Paco
536;Revisar luces;2012-05-15 03:03:00;2012-05-15 03:06:00;Paco
536;Revisar amortiguacion y direccion;2012-05-15 03:03:00;2012-05-15 03:06:00;Luis
536;Recibir pago cliente;2012-05-15 03:05:00;2012-05-15 03:07:00;Diego
536;Entregar boleta;2012-05-15 03:07:00;2012-05-15 03:07:00;Diego
536;Revisar frenos;2012-05-15 03:10:00;2012-05-15 03:15:00;Luis
536;Firmar revision tecnica;2012-05-15 03:17:00;2012-05-15 03:17:00;Alejandro
536;Entregar papeles a cliente;2012-05-15 03:20:00;2012-05-15 03:21:00;Isabel
537;Ingresar datos vehiculo;2012-05-15 03:02:00;2012-05-15 03:02:00;Isabel
537;Revisar gases;2012-05-15 03:04:00;2012-05-15 03:06:00;Luis
537;Revisar luces;2012-05-15 03:04:00;2012-05-15 03:07:00;Luis
537;Revisar amortiguacion y direccion;2012-05-15 03:05:00;2012-05-15 03:08:00;Juan
537;Recibir pago cliente;2012-05-15 03:05:00;2012-05-15 03:08:00;Isabel
537;Entregar boleta;2012-05-15 03:08:00;2012-05-15 03:08:00;Isabel
537;Revisar frenos;2012-05-15 03:10:00;2012-05-15 03:15:00;Juan
537;Firmar revision tecnica;2012-05-15 03:17:00;2012-05-15 03:17:00;Alejandro
537;Entregar papeles a cliente;2012-05-15 03:20:00;2012-05-15 03:23:00;Diego
538;Ingresar datos vehiculo;2012-05-15 03:05:00;2012-05-15 03:05:00;Diego
538;Revisar gases;2012-05-15 03:06:00;2012-05-15 03:09:00;Hugo
538;Revisar amortiguacion y direccion;2012-05-15 03:06:00;2012-05-15 03:09:00;Paco
538;Revisar luces;2012-05-15 03:08:00;2012-05-15 03:11:00;Luis
538;Recibir pago cliente;2012-05-15 03:08:00;2012-05-15 03:10:00;Diego
538;Entregar boleta;2012-05-15 03:11:00;2012-05-15 03:11:00;Isabel
538;Revisar frenos;2012-05-15 03:13:00;2012-05-15 03:18:00;Hugo
538;Firmar revision tecnica;2012-05-15 03:20:00;2012-05-15 03:20:00;Alejandro
538;Entregar papeles a cliente;2012-05-15 03:23:00;2012-05-15 03:25:00;Diego
539;Ingresar datos vehiculo;2012-05-15 03:07:00;2012-05-15 03:07:00;Isabel
539;Revisar gases;2012-05-15 03:08:00;2012-05-15 03:11:00;Juan
539;Revisar amortiguacion y direccion;2012-05-15 03:09:00;2012-05-15 03:12:00;Hugo
539;Recibir pago cliente;2012-05-15 03:09:00;2012-05-15 03:12:00;Diego
539;Revisar luces;2012-05-15 03:10:00;2012-05-15 03:12:00;Paco
539;Entregar boleta;2012-05-15 03:13:00;2012-05-15 03:13:00;Diego
539;Revisar frenos;2012-05-15 03:16:00;2012-05-15 03:20:00;Hugo
539;Imprimir detalle defectos;2012-05-15 03:22:00;2012-05-15 03:22:00;Paco
539;Entregar papeles a cliente;2012-05-15 03:25:00;2012-05-15 03:29:00;Isabel
540;Ingresar datos vehiculo;2012-05-15 03:13:00;2012-05-15 03:13:00;Isabel
540;Revisar amortiguacion y direccion;2012-05-15 03:15:00;2012-05-15 03:17:00;Paco
540;Revisar gases;2012-05-15 03:15:00;2012-05-15 03:17:00;Luis
540;Revisar luces;2012-05-15 03:15:00;2012-05-15 03:18:00;Paco
540;Recibir pago cliente;2012-05-15 03:15:00;2012-05-15 03:18:00;Diego
540;Entregar boleta;2012-05-15 03:19:00;2012-05-15 03:19:00;Isabel
540;Revisar frenos;2012-05-15 03:22:00;2012-05-15 03:26:00;Juan
540;Firmar revision tecnica;2012-05-15 03:29:00;2012-05-15 03:29:00;Alejandro
540;Entregar papeles a cliente;2012-05-15 03:33:00;2012-05-15 03:34:00;Diego
541;Ingresar datos vehiculo;2012-05-15 03:11:00;2012-05-15 03:11:00;Isabel
541;Revisar amortiguacion y direccion;2012-05-15 03:13:00;2012-05-15 03:16:00;Luis
541;Recibir pago cliente;2012-05-15 03:13:00;2012-05-15 03:14:00;Isabel
541;Revisar gases;2012-05-15 03:13:00;2012-05-15 03:16:00;Paco
541;Revisar luces;2012-05-15 03:14:00;2012-05-15 03:17:00;Luis
541;Entregar boleta;2012-05-15 03:15:00;2012-05-15 03:15:00;Isabel
541;Revisar frenos;2012-05-15 03:18:00;2012-05-15 03:23:00;Paco
541;Firmar revision tecnica;2012-05-15 03:26:00;2012-05-15 03:26:00;Alejandro
541;Entregar papeles a cliente;2012-05-15 03:30:00;2012-05-15 03:32:00;Isabel
542;Ingresar datos vehiculo;2012-05-15 03:16:00;2012-05-15 03:16:00;Isabel
542;Revisar gases;2012-05-15 03:17:00;2012-05-15 03:20:00;Juan
542;Revisar amortiguacion y direccion;2012-05-15 03:18:00;2012-05-15 03:20:00;Hugo
542;Revisar luces;2012-05-15 03:18:00;2012-05-15 03:20:00;Paco
542;Recibir pago cliente;2012-05-15 03:19:00;2012-05-15 03:22:00;Diego
542;Revisar frenos;2012-05-15 03:22:00;2012-05-15 03:27:00;Paco
542;Entregar boleta;2012-05-15 03:22:00;2012-05-15 03:22:00;Diego
542;Firmar revision tecnica;2012-05-15 03:29:00;2012-05-15 03:29:00;Alejandro
542;Entregar papeles a cliente;2012-05-15 03:33:00;2012-05-15 03:35:00;Isabel
543;Ingresar datos vehiculo;2012-05-15 03:19:00;2012-05-15 03:19:00;Isabel
543;Revisar gases;2012-05-15 03:20:00;2012-05-15 03:23:00;Hugo
543;Recibir pago cliente;2012-05-15 03:20:00;2012-05-15 03:22:00;Isabel
543;Revisar amortiguacion y direccion;2012-05-15 03:21:00;2012-05-15 03:24:00;Luis
543;Revisar luces;2012-05-15 03:21:00;2012-05-15 03:24:00;Hugo
543;Entregar boleta;2012-05-15 03:22:00;2012-05-15 03:22:00;Diego
543;Revisar frenos;2012-05-15 03:25:00;2012-05-15 03:30:00;Juan
543;Firmar revision tecnica;2012-05-15 03:32:00;2012-05-15 03:32:00;Alejandro
543;Entregar papeles a cliente;2012-05-15 03:35:00;2012-05-15 03:37:00;Isabel
544;Ingresar datos vehiculo;2012-05-15 03:22:00;2012-05-15 03:22:00;Diego
544;Revisar gases;2012-05-15 03:23:00;2012-05-15 03:25:00;Hugo
544;Revisar amortiguacion y direccion;2012-05-15 03:24:00;2012-05-15 03:26:00;Juan
544;Revisar luces;2012-05-15 03:24:00;2012-05-15 03:27:00;Paco
544;Recibir pago cliente;2012-05-15 03:24:00;2012-05-15 03:27:00;Diego
544;Entregar boleta;2012-05-15 03:28:00;2012-05-15 03:28:00;Diego
544;Revisar frenos;2012-05-15 03:31:00;2012-05-15 03:36:00;Luis
544;Firmar revision tecnica;2012-05-15 03:39:00;2012-05-15 03:39:00;Alejandro
544;Entregar papeles a cliente;2012-05-15 03:41:00;2012-05-15 03:44:00;Isabel
545;Ingresar datos vehiculo;2012-05-15 03:25:00;2012-05-15 03:25:00;Diego
545;Revisar gases;2012-05-15 03:26:00;2012-05-15 03:28:00;Luis
545;Revisar amortiguacion y direccion;2012-05-15 03:27:00;2012-05-15 03:29:00;Juan
545;Revisar luces;2012-05-15 03:27:00;2012-05-15 03:30:00;Juan
545;Recibir pago cliente;2012-05-15 03:28:00;2012-05-15 03:30:00;Diego
545;Entregar boleta;2012-05-15 03:31:00;2012-05-15 03:31:00;Diego
545;Revisar frenos;2012-05-15 03:34:00;2012-05-15 03:38:00;Luis
545;Firmar revision tecnica;2012-05-15 03:41:00;2012-05-15 03:41:00;Alejandro
545;Entregar papeles a cliente;2012-05-15 03:43:00;2012-05-15 03:48:00;Isabel
546;Ingresar datos vehiculo;2012-05-15 03:27:00;2012-05-15 03:27:00;Diego
546;Revisar gases;2012-05-15 03:28:00;2012-05-15 03:30:00;Paco
546;Revisar luces;2012-05-15 03:29:00;2012-05-15 03:32:00;Juan
546;Recibir pago cliente;2012-05-15 03:29:00;2012-05-15 03:30:00;Isabel
546;Revisar amortiguacion y direccion;2012-05-15 03:29:00;2012-05-15 03:32:00;Paco
546;Entregar boleta;2012-05-15 03:31:00;2012-05-15 03:31:00;Diego
546;Revisar frenos;2012-05-15 03:35:00;2012-05-15 03:40:00;Hugo
546;Firmar revision tecnica;2012-05-15 03:43:00;2012-05-15 03:43:00;Alejandro
546;Entregar papeles a cliente;2012-05-15 03:46:00;2012-05-15 03:51:00;Diego
547;Ingresar datos vehiculo;2012-05-15 03:29:00;2012-05-15 03:29:00;Diego
547;Revisar amortiguacion y direccion;2012-05-15 03:30:00;2012-05-15 03:33:00;Juan
547;Revisar gases;2012-05-15 03:31:00;2012-05-15 03:33:00;Hugo
547;Revisar luces;2012-05-15 03:31:00;2012-05-15 03:34:00;Luis
547;Recibir pago cliente;2012-05-15 03:32:00;2012-05-15 03:34:00;Isabel
547;Entregar boleta;2012-05-15 03:35:00;2012-05-15 03:35:00;Isabel
547;Revisar frenos;2012-05-15 03:37:00;2012-05-15 03:42:00;Luis
547;Imprimir detalle defectos;2012-05-15 03:43:00;2012-05-15 03:43:00;Paco
547;Entregar papeles a cliente;2012-05-15 03:46:00;2012-05-15 03:47:00;Diego
548;Ingresar datos vehiculo;2012-05-15 03:32:00;2012-05-15 03:32:00;Diego
548;Revisar gases;2012-05-15 03:33:00;2012-05-15 03:35:00;Luis
548;Revisar luces;2012-05-15 03:34:00;2012-05-15 03:37:00;Luis
548;Recibir pago cliente;2012-05-15 03:34:00;2012-05-15 03:37:00;Isabel
548;Revisar amortiguacion y direccion;2012-05-15 03:35:00;2012-05-15 03:38:00;Paco
548;Entregar boleta;2012-05-15 03:38:00;2012-05-15 03:38:00;Isabel
548;Revisar frenos;2012-05-15 03:39:00;2012-05-15 03:44:00;Luis
548;Firmar revision tecnica;2012-05-15 03:47:00;2012-05-15 03:47:00;Alejandro
548;Entregar papeles a cliente;2012-05-15 03:49:00;2012-05-15 03:53:00;Isabel
549;Ingresar datos vehiculo;2012-05-15 03:33:00;2012-05-15 03:33:00;Isabel
549;Revisar gases;2012-05-15 03:34:00;2012-05-15 03:37:00;Paco
549;Revisar amortiguacion y direccion;2012-05-15 03:35:00;2012-05-15 03:38:00;Luis
549;Recibir pago cliente;2012-05-15 03:35:00;2012-05-15 03:36:00;Diego
549;Revisar luces;2012-05-15 03:35:00;2012-05-15 03:38:00;Luis
549;Entregar boleta;2012-05-15 03:36:00;2012-05-15 03:36:00;Diego
549;Revisar frenos;2012-05-15 03:40:00;2012-05-15 03:45:00;Hugo
549;Firmar revision tecnica;2012-05-15 03:47:00;2012-05-15 03:47:00;Alejandro
549;Entregar papeles a cliente;2012-05-15 03:51:00;2012-05-15 03:54:00;Diego
550;Ingresar datos vehiculo;2012-05-15 03:36:00;2012-05-15 03:36:00;Diego
550;Revisar gases;2012-05-15 03:37:00;2012-05-15 03:40:00;Juan
550;Revisar amortiguacion y direccion;2012-05-15 03:39:00;2012-05-15 03:41:00;Hugo
550;Revisar luces;2012-05-15 03:39:00;2012-05-15 03:42:00;Juan
550;Recibir pago cliente;2012-05-15 03:40:00;2012-05-15 03:41:00;Diego
550;Entregar boleta;2012-05-15 03:42:00;2012-05-15 03:42:00;Diego
550;Revisar frenos;2012-05-15 03:45:00;2012-05-15 03:50:00;Luis
550;Imprimir detalle defectos;2012-05-15 03:51:00;2012-05-15 03:51:00;Juan
550;Entregar papeles a cliente;2012-05-15 03:54:00;2012-05-15 03:56:00;Isabel
551;Ingresar datos vehiculo;2012-05-15 03:37:00;2012-05-15 03:37:00;Isabel
551;Recibir pago cliente;2012-05-15 03:38:00;2012-05-15 03:40:00;Isabel
551;Revisar gases;2012-05-15 03:38:00;2012-05-15 03:41:00;Hugo
551;Revisar amortiguacion y direccion;2012-05-15 03:38:00;2012-05-15 03:41:00;Paco
551;Revisar luces;2012-05-15 03:39:00;2012-05-15 03:41:00;Luis
551;Entregar boleta;2012-05-15 03:40:00;2012-05-15 03:40:00;Diego
551;Revisar frenos;2012-05-15 03:44:00;2012-05-15 03:50:00;Luis
551;Firmar revision tecnica;2012-05-15 03:53:00;2012-05-15 03:53:00;Alejandro
551;Entregar papeles a cliente;2012-05-15 03:56:00;2012-05-15 03:59:00;Isabel
552;Ingresar datos vehiculo;2012-05-15 03:37:00;2012-05-15 03:37:00;Diego
552;Revisar gases;2012-05-15 03:38:00;2012-05-15 03:40:00;Juan
552;Revisar amortiguacion y direccion;2012-05-15 03:39:00;2012-05-15 03:41:00;Luis
552;Revisar luces;2012-05-15 03:39:00;2012-05-15 03:42:00;Luis
552;Recibir pago cliente;2012-05-15 03:41:00;2012-05-15 03:42:00;Isabel
552;Entregar boleta;2012-05-15 03:42:00;2012-05-15 03:42:00;Diego
552;Revisar frenos;2012-05-15 03:45:00;2012-05-15 03:51:00;Paco
552;Firmar revision tecnica;2012-05-15 03:54:00;2012-05-15 03:54:00;Alejandro
552;Entregar papeles a cliente;2012-05-15 03:57:00;2012-05-15 04:00:00;Diego
553;Ingresar datos vehiculo;2012-05-15 03:41:00;2012-05-15 03:41:00;Isabel
553;Revisar gases;2012-05-15 03:43:00;2012-05-15 03:46:00;Hugo
553;Revisar luces;2012-05-15 03:43:00;2012-05-15 03:45:00;Paco
553;Revisar amortiguacion y direccion;2012-05-15 03:43:00;2012-05-15 03:45:00;Hugo
553;Recibir pago cliente;2012-05-15 03:44:00;2012-05-15 03:46:00;Isabel
553;Entregar boleta;2012-05-15 03:47:00;2012-05-15 03:47:00;Diego
553;Revisar frenos;2012-05-15 03:49:00;2012-05-15 03:54:00;Paco
553;Firmar revision tecnica;2012-05-15 03:57:00;2012-05-15 03:57:00;Alejandro
553;Entregar papeles a cliente;2012-05-15 03:59:00;2012-05-15 04:03:00;Diego
554;Ingresar datos vehiculo;2012-05-15 03:42:00;2012-05-15 03:42:00;Diego
554;Revisar gases;2012-05-15 03:43:00;2012-05-15 03:45:00;Juan
554;Recibir pago cliente;2012-05-15 03:44:00;2012-05-15 03:46:00;Isabel
554;Revisar luces;2012-05-15 03:44:00;2012-05-15 03:47:00;Luis
554;Revisar amortiguacion y direccion;2012-05-15 03:45:00;2012-05-15 03:47:00;Paco
554;Entregar boleta;2012-05-15 03:46:00;2012-05-15 03:46:00;Isabel
554;Revisar frenos;2012-05-15 03:49:00;2012-05-15 03:55:00;Paco
554;Firmar revision tecnica;2012-05-15 03:57:00;2012-05-15 03:57:00;Alejandro
554;Entregar papeles a cliente;2012-05-15 04:00:00;2012-05-15 04:02:00;Isabel
555;Ingresar datos vehiculo;2012-05-15 03:46:00;2012-05-15 03:46:00;Diego
555;Revisar amortiguacion y direccion;2012-05-15 03:48:00;2012-05-15 03:50:00;Juan
555;Revisar gases;2012-05-15 03:48:00;2012-05-15 03:51:00;Luis
555;Revisar luces;2012-05-15 03:49:00;2012-05-15 03:51:00;Hugo
555;Recibir pago cliente;2012-05-15 03:50:00;2012-05-15 03:52:00;Diego
555;Entregar boleta;2012-05-15 03:52:00;2012-05-15 03:52:00;Diego
555;Revisar frenos;2012-05-15 03:55:00;2012-05-15 04:01:00;Luis
555;Firmar revision tecnica;2012-05-15 04:03:00;2012-05-15 04:03:00;Alejandro
555;Entregar papeles a cliente;2012-05-15 04:06:00;2012-05-15 04:10:00;Isabel
556;Ingresar datos vehiculo;2012-05-15 03:50:00;2012-05-15 03:50:00;Isabel
556;Recibir pago cliente;2012-05-15 03:51:00;2012-05-15 03:53:00;Diego
556;Revisar amortiguacion y direccion;2012-05-15 03:51:00;2012-05-15 03:54:00;Juan
556;Revisar gases;2012-05-15 03:52:00;2012-05-15 03:54:00;Juan
556;Revisar luces;2012-05-15 03:52:00;2012-05-15 03:55:00;Hugo
556;Entregar boleta;2012-05-15 03:54:00;2012-05-15 03:54:00;Isabel
556;Revisar frenos;2012-05-15 03:59:00;2012-05-15 04:03:00;Luis
556;Imprimir detalle defectos;2012-05-15 04:05:00;2012-05-15 04:05:00;Juan
556;Entregar papeles a cliente;2012-05-15 04:07:00;2012-05-15 04:09:00;Diego
557;Ingresar datos vehiculo;2012-05-15 03:51:00;2012-05-15 03:51:00;Isabel
557;Revisar amortiguacion y direccion;2012-05-15 03:53:00;2012-05-15 03:55:00;Hugo
557;Revisar gases;2012-05-15 03:53:00;2012-05-15 03:55:00;Luis
557;Revisar luces;2012-05-15 03:53:00;2012-05-15 03:56:00;Hugo
557;Recibir pago cliente;2012-05-15 03:54:00;2012-05-15 03:56:00;Isabel
557;Entregar boleta;2012-05-15 03:57:00;2012-05-15 03:57:00;Isabel
557;Revisar frenos;2012-05-15 04:00:00;2012-05-15 04:05:00;Hugo
557;Firmar revision tecnica;2012-05-15 04:07:00;2012-05-15 04:07:00;Alejandro
557;Entregar papeles a cliente;2012-05-15 04:10:00;2012-05-15 04:14:00;Isabel
558;Ingresar datos vehiculo;2012-05-15 03:55:00;2012-05-15 03:55:00;Diego
558;Revisar gases;2012-05-15 03:56:00;2012-05-15 03:59:00;Hugo
558;Revisar amortiguacion y direccion;2012-05-15 03:57:00;2012-05-15 03:59:00;Juan
558;Revisar luces;2012-05-15 03:58:00;2012-05-15 04:01:00;Luis
558;Recibir pago cliente;2012-05-15 03:59:00;2012-05-15 04:01:00;Isabel
558;Entregar boleta;2012-05-15 04:02:00;2012-05-15 04:02:00;Diego
558;Revisar frenos;2012-05-15 04:04:00;2012-05-15 04:09:00;Hugo
558;Firmar revision tecnica;2012-05-15 04:11:00;2012-05-15 04:11:00;Alejandro
558;Entregar papeles a cliente;2012-05-15 04:14:00;2012-05-15 04:18:00;Diego
559;Ingresar datos vehiculo;2012-05-15 03:54:00;2012-05-15 03:54:00;Diego
559;Revisar gases;2012-05-15 03:55:00;2012-05-15 03:58:00;Paco
559;Recibir pago cliente;2012-05-15 03:55:00;2012-05-15 03:57:00;Isabel
559;Revisar amortiguacion y direccion;2012-05-15 03:56:00;2012-05-15 03:58:00;Juan
559;Revisar luces;2012-05-15 03:56:00;2012-05-15 03:59:00;Juan
559;Entregar boleta;2012-05-15 03:58:00;2012-05-15 03:58:00;Isabel
559;Revisar frenos;2012-05-15 04:01:00;2012-05-15 04:06:00;Juan
559;Firmar revision tecnica;2012-05-15 04:09:00;2012-05-15 04:09:00;Alejandro
559;Entregar papeles a cliente;2012-05-15 04:12:00;2012-05-15 04:14:00;Isabel
560;Ingresar datos vehiculo;2012-05-15 03:57:00;2012-05-15 03:57:00;Diego
560;Revisar gases;2012-05-15 03:58:00;2012-05-15 04:00:00;Luis
560;Revisar luces;2012-05-15 03:59:00;2012-05-15 04:01:00;Paco
560;Revisar amortiguacion y direccion;2012-05-15 04:00:00;2012-05-15 04:02:00;Luis
560;Recibir pago cliente;2012-05-15 04:01:00;2012-05-15 04:03:00;Diego
560;Entregar boleta;2012-05-15 04:03:00;2012-05-15 04:03:00;Isabel
560;Revisar frenos;2012-05-15 04:06:00;2012-05-15 04:11:00;Paco
560;Firmar revision tecnica;2012-05-15 04:14:00;2012-05-15 04:14:00;Alejandro
560;Entregar papeles a cliente;2012-05-15 04:17:00;2012-05-15 04:20:00;Isabel
561;Ingresar datos vehiculo;2012-05-15 03:58:00;2012-05-15 03:58:00;Diego
561;Revisar gases;2012-05-15 03:59:00;2012-05-15 04:02:00;Luis
561;Recibir pago cliente;2012-05-15 03:59:00;2012-05-15 04:01:00;Diego
